_vocab,finance,sports,medicine,technology
technologist,0.6268674731254578,0.7037593722343445,0.6856139302253723,0.6314471960067749
microsoft,0.6120191216468811,0.68559330701828,0.6648980975151062,0.6756988763809204
guided,0.6693263649940491,0.7170678377151489,0.7593798637390137,0.6308560371398926
greatness,0.681440532207489,0.7243629693984985,0.7630025744438171,0.6773826479911804
size,0.6639003753662109,0.7227904796600342,0.7114677429199219,0.6736017465591431
historical,0.7023034691810608,0.745016872882843,0.7556135058403015,0.6602701544761658
terrorized,0.5928698182106018,0.693080723285675,0.6304078102111816,0.6307990550994873
temper,0.6822802424430847,0.7026036381721497,0.7544977068901062,0.6598690152168274
praise,0.6855738759040833,0.7482993006706238,0.7041773796081543,0.6501348614692688
like,0.5570300221443176,0.6995587348937988,0.6571102142333984,0.6308965086936951
gave,0.6262271404266357,0.6957415342330933,0.700253963470459,0.637161374092102
lash,0.7210810780525208,0.6912458539009094,0.7577664256095886,0.6706833243370056
inspired,0.6644383072853088,0.6683226823806763,0.7031094431877136,0.6775508522987366
necessary,0.6485349535942078,0.7143596410751343,0.7106715440750122,0.6648487448692322
beat,0.6050423383712769,0.627146303653717,0.6774137616157532,0.6375465393066406
called,0.6555963158607483,0.6477693915367126,0.683154821395874,0.6421995162963867
assault,0.6335436701774597,0.649103045463562,0.7112106084823608,0.6339359283447266
weapon,0.6738258600234985,0.7083648443222046,0.7604857087135315,0.6690272092819214
claiming,0.689365565776825,0.7029628753662109,0.74062180519104,0.662125825881958
flooding,0.617020845413208,0.7063502073287964,0.712542712688446,0.6739253401756287
based,0.6897595524787903,0.6700881123542786,0.6745502948760986,0.5916723012924194
technology,0.5618969202041626,0.6132553219795227,0.6208080649375916,0.9999991655349731
suing,0.634872555732727,0.7413325309753418,0.7423055171966553,0.6843060851097107
former,0.6150846481323242,0.6343535780906677,0.6212422251701355,0.5999398231506348
including,0.6185546517372131,0.7126609683036804,0.7158520221710205,0.656094491481781
senior,0.6202545166015625,0.6729214787483215,0.7060455679893494,0.6354954838752747
allegedly,0.6718032956123352,0.6637735366821289,0.6818329691886902,0.6330129504203796
conspiring,0.6894257664680481,0.7144919633865356,0.7420839667320251,0.6323364973068237
employer,0.690483808517456,0.7204592823982239,0.758847713470459,0.6251490712165833
working,0.6690970063209534,0.7385180592536926,0.6910273432731628,0.6521252989768982
opening,0.5830461382865906,0.6272180676460266,0.6535500288009644,0.665856122970581
competing,0.6547544002532959,0.6936319470405579,0.7220001220703125,0.68310546875
square,0.6870077252388,0.7283586263656616,0.7284161448478699,0.6314569115638733
lynn,0.679330050945282,0.7452022433280945,0.7324297428131104,0.6719348430633545
looking,0.6895124316215515,0.6978037357330322,0.705378532409668,0.627880871295929
road,0.6602580547332764,0.645396888256073,0.6768512725830078,0.6632189154624939
improvements,0.6453702449798584,0.6668495535850525,0.7054241895675659,0.652642548084259
planned,0.6791552305221558,0.6810709238052368,0.6774739027023315,0.6872988939285278
gateway,0.7010788321495056,0.7322160005569458,0.7340690493583679,0.6759764552116394
artisan,0.6720728278160095,0.7461289763450623,0.7273950576782227,0.6945282816886902
key,0.6059542894363403,0.626032829284668,0.6391026973724365,0.5700322985649109
area,0.638667106628418,0.6760003566741943,0.6511188745498657,0.6231579184532166
state,0.5799861550331116,0.695108950138092,0.6349573135375977,0.6252297163009644
grant,0.6826372742652893,0.7278080582618713,0.7196838855743408,0.7061079144477844
given,0.693959653377533,0.664170503616333,0.6817362308502197,0.6577620506286621
lawsuit,0.6586933135986328,0.6673178672790527,0.706717312335968,0.6732380986213684
gary,0.6751405000686646,0.7112806439399719,0.7301861643791199,0.6499660015106201
chief,0.6611244082450867,0.723571240901947,0.7091464400291443,0.6945099830627441
global,0.6020404100418091,0.613548755645752,0.6564501523971558,0.6685915589332581
refocuses,0.6722990870475769,0.7145029306411743,0.7491927742958069,0.6531994938850403
attention,0.6901537775993347,0.663739800453186,0.7315828800201416,0.6542297005653381
winnick,0.6773958206176758,0.722495436668396,0.7484835982322693,0.6665267944335938
knew,0.6287445425987244,0.7109436988830566,0.7158066630363464,0.6732299327850342
finances,0.669991672039032,0.7098775506019592,0.7304907441139221,0.6800070405006409
weapons,0.6657289266586304,0.68048495054245,0.7044888734817505,0.6697760820388794
executive,0.6040554046630859,0.6749545931816101,0.6435650587081909,0.6511671543121338
talks,0.6223735809326172,0.7175963521003723,0.6563707590103149,0.6841275691986084
slip,0.7089970111846924,0.7425412535667419,0.6986047625541687,0.6418708562850952
customer,0.65109783411026,0.7183004021644592,0.737307608127594,0.6712820529937744
sees,0.7229406833648682,0.7650244235992432,0.7344802021980286,0.6702054142951965
broader,0.6498944163322449,0.7425774931907654,0.7463558912277222,0.6229077577590942
taking,0.6522176265716553,0.7320679426193237,0.6954375505447388,0.6807337403297424
need,0.614100456237793,0.6628215312957764,0.6815186738967896,0.6700167655944824
cash,0.6289129853248596,0.6574279069900513,0.7055000066757202,0.6098229289054871
rich,0.6414169669151306,0.6600002646446228,0.7214420437812805,0.6593530774116516
people,0.6326755881309509,0.6628583073616028,0.6198568940162659,0.6134451031684875
dying,0.6692937612533569,0.7359874248504639,0.7331882119178772,0.6668580174446106
show,0.6398068070411682,0.6562439203262329,0.7062071561813354,0.6784861087799072
stein,0.6417481899261475,0.708379864692688,0.7094614505767822,0.6405330300331116
proposes,0.655353307723999,0.7141042351722717,0.7017333507537842,0.6379134654998779
unique,0.6737543344497681,0.7167012095451355,0.7286542654037476,0.6616787910461426
sell,0.6627330183982849,0.6634217500686646,0.6864815950393677,0.6506597995758057
titles,0.6464568376541138,0.7012571096420288,0.7089632749557495,0.6884632110595703
distribution,0.6718008518218994,0.6304481029510498,0.7114049792289734,0.6166160106658936
hammered,0.6621993780136108,0.7416092753410339,0.7243435382843018,0.6538838744163513
reporting,0.6580033898353577,0.6831856966018677,0.6998231410980225,0.681885838508606
large,0.6634436249732971,0.699385404586792,0.6921930313110352,0.6583033204078674
loss,0.673843502998352,0.6910626292228699,0.712998628616333,0.6447048187255859
hurricane,0.6408838629722595,0.6836146712303162,0.6995874047279358,0.711258053779602
charley,0.6307318210601807,0.6826959252357483,0.6935654878616333,0.6583472490310669
blows,0.6356667280197144,0.7177693843841553,0.7181541919708252,0.674394428730011
house,0.6267607808113098,0.6472369432449341,0.6664814949035645,0.6536400318145752
make,0.6553634405136108,0.6609674096107483,0.6995644569396973,0.6734720468521118
results,0.6550449132919312,0.6717353463172913,0.6929250955581665,0.6886535286903381
grim,0.6503003835678101,0.735321581363678,0.7373778820037842,0.6840922236442566
tech,0.6604222059249878,0.6767803430557251,0.6916984915733337,0.6442713737487793
thanks,0.652144730091095,0.7301404476165771,0.6983678340911865,0.6862094402313232
maverick,0.6647805571556091,0.7316865921020508,0.7480230331420898,0.6293487548828125
designer,0.6370669007301331,0.7174428105354309,0.7073575258255005,0.6738947033882141
car,0.6366674900054932,0.691484272480011,0.6968758702278137,0.6615288853645325
dazzling,0.6878833770751953,0.7433478236198425,0.7498525977134705,0.6805089712142944
crowd,0.6476126313209534,0.686872661113739,0.7491341829299927,0.6441276669502258
spending,0.6128144264221191,0.7426134347915649,0.6533071994781494,0.6785026788711548
tricking,0.6474918127059937,0.6810353398323059,0.6749548316001892,0.6527647972106934
places,0.6563994884490967,0.6879532337188721,0.706630527973175,0.6823673844337463
look,0.6690225005149841,0.682536780834198,0.7044356465339661,0.6393567323684692
wave,0.6695615649223328,0.6763672828674316,0.7055326104164124,0.6624765396118164
accessories,0.6992877721786499,0.7092575430870056,0.7365996241569519,0.7033432722091675
six,0.6845827698707581,0.6788394451141357,0.7215381860733032,0.6752040386199951
geeks,0.6832963824272156,0.7457993030548096,0.751534640789032,0.6758732199668884
digital,0.6921460032463074,0.6639021635055542,0.6824087500572205,0.6458773612976074
nightmare,0.6472035050392151,0.6875606775283813,0.7501296997070312,0.6829506158828735
changed,0.6852096319198608,0.7009402513504028,0.7073737978935242,0.6423265933990479
get,0.6366314888000488,0.7029662132263184,0.6660279631614685,0.6413636803627014
far,0.6726032495498657,0.6902106404304504,0.6965121626853943,0.6489533185958862
fashion,0.6906483173370361,0.7134385704994202,0.7615806460380554,0.6842339038848877
street,0.6271442174911499,0.6720113158226013,0.6588945388793945,0.5945250988006592
class,0.670688807964325,0.6858428120613098,0.7096390724182129,0.6291980147361755
tastes,0.6425642967224121,0.7162334322929382,0.7120881080627441,0.6356298923492432
quite,0.6528691053390503,0.729015052318573,0.7219123244285583,0.6889354586601257
chip,0.6664345264434814,0.6496927738189697,0.6836513876914978,0.5817030668258667
davis,0.7090405821800232,0.6711046099662781,0.7024385929107666,0.6379781365394592
find,0.6668285131454468,0.6871036887168884,0.7000471949577332,0.6949367523193359
every,0.6747223734855652,0.7027598023414612,0.721663236618042,0.6674774885177612
specialized,0.6901959180831909,0.7203029990196228,0.7551447749137878,0.6332935690879822
customers,0.6447553634643555,0.6329576373100281,0.687519371509552,0.6590478420257568
increasingly,0.7173514366149902,0.7090035080909729,0.7505960464477539,0.6605367660522461
asia,0.6609393358230591,0.7041508555412292,0.7052711248397827,0.6727095246315002
elsewhere,0.7063820362091064,0.7125335931777954,0.7603335380554199,0.6817855834960938
henry,0.7056792974472046,0.7167673110961914,0.7289329171180725,0.6543751955032349
describes,0.7048535346984863,0.7496347427368164,0.7691487073898315,0.6619574427604675
complex,0.6867838501930237,0.6855673789978027,0.6643264293670654,0.696028470993042
reality,0.6611406207084656,0.6844192147254944,0.7254770994186401,0.656836986541748
faced,0.6855806708335876,0.6833579540252686,0.7302146553993225,0.6987707614898682
includes,0.6465389132499695,0.709193766117096,0.6871104836463928,0.6459419131278992
expectations,0.6223919987678528,0.6800829768180847,0.7158222794532776,0.6591935157775879
used,0.6402363777160645,0.5900304913520813,0.6569089293479919,0.6492569446563721
want,0.6142244935035706,0.7529772520065308,0.7158402800559998,0.6309532523155212
democratic,0.6459519863128662,0.658633828163147,0.7226441502571106,0.6451220512390137
process,0.613595187664032,0.7041166424751282,0.7080658078193665,0.6995192170143127
loosely,0.6659328937530518,0.7370936274528503,0.7202991247177124,0.668594479560852
american,0.6009779572486877,0.6461837291717529,0.6763410568237305,0.6450973153114319
model,0.6770675182342529,0.7149125337600708,0.706063985824585,0.6799573302268982
de,0.581512987613678,0.6371736526489258,0.6708545684814453,0.6549849510192871
facto,0.6501674056053162,0.6820525527000427,0.7426177859306335,0.6935641169548035
looks,0.6477017402648926,0.6658787727355957,0.6953355669975281,0.669969379901886
movie,0.6154603958129883,0.695889413356781,0.7023958563804626,0.6625561714172363
crossed,0.6806713342666626,0.7271483540534973,0.7371891140937805,0.6833243370056152
tom,0.6513881087303162,0.696465015411377,0.6997594237327576,0.6566832661628723
jerry,0.6343784928321838,0.7030732035636902,0.6920475363731384,0.6695431470870972
cartoon,0.6855778098106384,0.7161195874214172,0.7296735644340515,0.6836965680122375
column,0.6759783625602722,0.704104483127594,0.7000766396522522,0.6543437838554382
useful,0.621976375579834,0.7292537093162537,0.7143086791038513,0.6475431323051453
image,0.6931821703910828,0.7001595497131348,0.7271727919578552,0.652695894241333
consumer,0.6386567950248718,0.7109788060188293,0.6912237405776978,0.6446586847305298
added,0.64091557264328,0.6921024918556213,0.6820206046104431,0.6362487077713013
brand,0.6763346791267395,0.7258570194244385,0.7450886368751526,0.6567673683166504
little,0.6417442560195923,0.6965968608856201,0.6968924403190613,0.6898785829544067
ritualistic,0.6259501576423645,0.7058568596839905,0.7116252779960632,0.6299463510513306
milder,0.6351588368415833,0.6989248394966125,0.6980664730072021,0.6401987075805664
gentler,0.6712304949760437,0.7356078028678894,0.7270751595497131,0.6790651679039001
term,0.7206447124481201,0.6688715219497681,0.7402276396751404,0.6535481214523315
blues,0.7083579897880554,0.7302367687225342,0.7392539978027344,0.7049028873443604
alive,0.6916996836662292,0.6971128582954407,0.725125789642334,0.6342451572418213
well,0.5710303783416748,0.6815163493156433,0.6784845590591431,0.6786192059516907
evidenced,0.7181215882301331,0.7523759007453918,0.7504941821098328,0.6594531536102295
appreciation,0.6736454367637634,0.7437984347343445,0.7306023240089417,0.6751493215560913
penned,0.6442227363586426,0.6901249885559082,0.733104407787323,0.6755180358886719
columnist,0.6495375633239746,0.7123633623123169,0.7527603507041931,0.6986101865768433
clarence,0.6422301530838013,0.7041066884994507,0.6978687644004822,0.6421221494674683
henderson,0.6492851972579956,0.6945945024490356,0.7095921635627747,0.6381977200508118
counterpoint,0.6234307289123535,0.6464510560035706,0.6763678789138794,0.6426404714584351
usual,0.6505550146102905,0.6999231576919556,0.7445455193519592,0.6674124598503113
culture,0.6520007848739624,0.7246208786964417,0.7070472240447998,0.6611131429672241
proving,0.6318097114562988,0.6924058794975281,0.7155569791793823,0.6442402005195618
really,0.6151449084281921,0.6495659947395325,0.697759747505188,0.6408924460411072
talk,0.6609136462211609,0.706567645072937,0.7165045142173767,0.6334793567657471
muddy,0.6304208040237427,0.7146121859550476,0.7213044166564941,0.6219863295555115
best,0.5779659152030945,0.6647723913192749,0.6457232236862183,0.6883203983306885
asian,0.6853275299072266,0.6909049153327942,0.6873384118080139,0.6951209902763367
tourism,0.6711471080780029,0.6938118934631348,0.7497199773788452,0.6676770448684692
destinations,0.6867640614509583,0.7132843732833862,0.7443831562995911,0.6607198715209961
kicked,0.6843608021736145,0.6947255730628967,0.7233871817588806,0.686842679977417
crowded,0.6734539270401001,0.7201873064041138,0.7343475818634033,0.6596689820289612
chiang,0.6519440412521362,0.6776208877563477,0.711735725402832,0.6543771028518677
mai,0.6606876254081726,0.7194676399230957,0.7232386469841003,0.6779449582099915
thailand,0.6691163182258606,0.6547890901565552,0.7198649048805237,0.638809323310852
leading,0.6732197999954224,0.6860736608505249,0.7238655090332031,0.6278281807899475
perennial,0.7026425004005432,0.7434214949607849,0.756441056728363,0.6529794931411743
favourites,0.6807962656021118,0.7350214123725891,0.7426810264587402,0.7052738666534424
hong,0.6629828214645386,0.7166106104850769,0.7392981052398682,0.6649693846702576
bangkok,0.6517647504806519,0.7322790026664734,0.7577899694442749,0.6461129784584045
bali,0.6651239991188049,0.6877812743186951,0.7207977771759033,0.6807546019554138
